#1
double tab(8280,10)   # time T_out RH_out P_out I_glob u_wind T_sky T_air_sp CO2_air_sp ilu_sp
345600	11.3	90	102200	0	6	4.92369299	16	800	0
349200	11.4	89	102200	0	6	4.92369299	16	800	0
352800	11.3	87	102200	0	6	4.718396658	16	800	0
356400	11.1	90	102100	0	6	4.718396658	16	800	0
360000	11	89	102100	0	6	4.512644279	16	800	0
363600	10.6	92	102100	0	5	4.099761882	16	800	0
367200	10.5	92	102100	0	5	4.099761882	16	800	1
370800	10.1	93	102100	0	5	3.685026597	16	800	1
374400	10	93	102200	1	4	3.476958035	16	800	1
378000	10	92	102100	12	5	3.476958035	16	800	1
381600	9.7	94	102100	34	5.5	3.059406719	16	700	1
385200	9.4	95	102100	50	6	2.849918964	16	700	1
388800	9	96	102100	56	7	2.429506595	16	700	1
392400	9.1	93	102000	52	5	2.429506595	16	700	1
396000	9.3	92	101900	38	6	2.639953107	16	700	1
399600	9	93	101900	17	7	2.218576853	16	700	1
403200	9	95	101900	2	5	2.218576853	16	800	1
406800	9	96	102000	0	5	2.429506595	16	800	1
410400	9	96	102000	0	6	2.429506595	16	800	1
414000	9.2	97	101800	0	6	2.639953107	16	800	1
417600	9.5	99	101800	0	6	3.059406719	16	800	1
421200	9.9	97	101800	0	13	3.476958035	16	800	1
424800	10.6	95	101800	0	7	4.306433484	16	800	0
428400	10.6	92	102000	0	7	4.099761882	16	800	0
432000	9	94	102100	0	5.5	-1.663862223	16	800	0
435600	7.5	94	102300	0	4	-5.951238527	16	800	0
439200	6.9	94	102300	0	3	-8.056250477	16	800	0
442800	6.8	94	102400	0	3	-6.880639604	16	800	0
446400	7.3	93	102600	0	3	-2.327377092	16	800	0
450000	6.4	95	102600	0	3	-8.530905469	16	800	0
453600	6.5	95	102600	0	3	-7.114517177	16	800	1
457200	6	97	102700	0	3	-7.819875967	16	800	1
460800	6.3	97	102700	1	3	-8.530905469	16	800	1
464400	6.4	99	102700	31	3	-6.182679855	16	700	1
468000	7.6	96	102800	89	3	-5.951238527	16	700	1
471600	8.3	92	102700	133	5	-4.347744934	16	700	0
475200	7.3	94	102700	151	4	-3.66923153	16	700	0
478800	8.2	90	102800	140	3	-2.772444533	16	700	0
482400	8.4	88	102800	102	5	-4.347744934	16	700	0
486000	8	90	102700	51	4	-4.802957837	16	700	0
489600	7.6	91	102700	6	3	-5.03143573	16	800	1
493200	6.8	93	102700	0	5	-6.880639604	16	800	1
496800	6.5	93	102700	0	4.7	-7.114517177	16	800	1
500400	6.2	94	102700	0	4.5	-7.584131511	16	800	1
504000	6	95	102700	0	4.2	-7.819875967	16	800	1
507600	5.7	95	102700	0	4	-8.056250477	16	800	1
511200	5.5	99	102600	0	4	-1.663862223	16	800	0
514800	5.6	99	102600	0	4	-1.663862223	16	800	0
518400	5.2	99	102500	0	4	-2.105663748	16	800	0
522000	5.2	99	102500	0	3	-2.105663748	16	800	0
525600	4.4	97	102500	0	4	-8.769193954	16	800	0
529200	3.3	97	102400	0	2	-12.17499343	16	800	0
532800	2.5	98	102400	0	0	-12.92242356	16	800	0
536400	2.3	98	102300	0	2	-13.17300409	16	800	0
540000	1.8	96	102300	0	1	-13.92912551	16	800	1
543600	2.7	87	102200	0	4	-13.17300409	16	800	1
547200	3	81	102200	2	2	-13.17300409	16	800	1
550800	4.6	76	102200	40	2	-10.21263718	16	700	1
554400	7.3	56	102100	115	4	-9.247713211	16	700	1
558000	9.5	50	102100	173	4	-7.114517177	16	800	0
561600	10.7	54	102000	196	2	-5.490151806	16	800	0
565200	10.7	56	101900	192	2	-5.260499215	16	800	0
568800	10.6	57	101800	146	2	-5.260499215	16	700	0
572400	10.6	59	101700	67	2	-5.260499215	16	700	0
576000	10.6	55	101600	8	3.3	-5.490151806	16	800	1
579600	10.6	52	101500	0	4.7	-5.72039705	16	800	1
583200	10.6	48	101500	0	6	-5.951238527	16	800	1
586800	9.4	52	101500	0	5.3	-7.114517177	16	800	1
590400	8.3	56	101500	0	4.7	-8.056250477	16	800	1
594000	7.1	61	101500	0	4	-9.247713211	16	800	1
597600	7.4	65	101400	0	6	-8.530905469	16	800	0
601200	6.3	73	101400	0	6	-9.487952228	16	800	0
604800	4.9	86	101500	0	7	-2.995804951	16	800	0
608400	4	90	101500	0	7	-3.894833041	16	800	0
612000	3.6	93	101500	0	5	-4.347744934	16	800	0
615600	3.4	93	101500	0	5	-4.575062055	16	800	0
619200	3.7	93	101500	0	6	-4.121003058	16	800	0
622800	4.1	92	101400	0	5	-3.66923153	16	800	0
626400	4.4	92	101400	0	6	-3.219720763	16	800	1
630000	4.8	92	101400	0	6	-2.772444533	16	800	1
633600	5.3	94	101400	0	7	-2.105663748	16	800	1
637200	5.5	97	101400	11	6	-1.884493155	16	800	1
640800	5.9	97	101400	33	7	-1.443767889	16	700	1
644400	6.2	97	101400	49	5	-1.005176902	16	700	1
648000	6.5	97	101300	56	5	-0.568696233	16	700	1
651600	6.8	97	101200	52	5	-0.351239894	16	700	1
655200	7	97	101200	38	5	0.082119312	16	700	1
658800	7	97	101100	17	5	0.082119312	16	700	1
662400	7.2	99	101100	2	5	0.298027911	16	800	1
666000	7.2	99	101000	0	4	0.298027911	16	800	1
669600	7.3	99	101000	0	4	0.298027911	16	800	1
673200	7.5	97	100900	0	5	0.513426288	16	800	1
676800	7.7	99	100800	0	5	0.94270357	16	800	1
680400	8.1	96	100700	0	5	1.369973306	16	800	1
684000	8.4	95	100600	0	5	-1.005176902	16	800	0
687600	8.9	88	100400	0	8	-0.568696233	16	800	0
691200	8.8	87	100300	0	8	-0.786674259	16	800	0
